timestamp,route_id,latitude,longitude,weather,temperature_C,humidity_%,traffic_density,road_type,road_condition,num_lanes,speed_limit,vehicle_count,visibility_km,time_of_day,day_of_week,holiday,past_accidents,population_density,light_condition,risk_level
2023-01-30 14:00:00,690,24.742,70.4937,Cloudy,12.0,48,39,Highway,Poor,4,80,155,6.3,Afternoon,Sat,1,4,229,Street Light,Low
2023-01-30 15:00:00,610,15.1519,76.4147,Rainy,23.8,32,192,Rural,Poor,6,100,201,9.9,Morning,Thu,0,6,1729,Daylight,High
2023-01-30 16:00:00,982,11.8327,90.0113,Snowy,42.6,89,102,Rural,Good,2,40,217,5.2,Evening,Mon,0,7,358,Dark,Medium
2023-01-30 17:00:00,425,28.2368,72.4379,Rainy,16.1,46,38,Residential,Poor,4,100,47,5.7,Evening,Thu,0,3,1982,Dark,Medium
2023-01-30 18:00:00,981,26.8329,85.1702,Snowy,25.2,43,60,Rural,Poor,1,40,51,4.1,Morning,Thu,0,5,580,Daylight,Medium
2023-01-30 19:00:00,966,19.4083,69.1505,Sunny,13.9,78,37,Rural,Fair,3,100,63,2.4,Morning,Fri,0,8,877,Dark,Medium
2023-01-30 20:00:00,540,24.665,78.9914,Cloudy,10.4,47,246,City,Poor,3,60,97,4.3,Morning,Sun,0,0,282,Daylight,Medium
2023-01-30 21:00:00,874,10.6824,76.3898,Snowy,27.3,37,181,City,Poor,6,40,149,5.3,Evening,Sun,0,8,792,Dark,High
2023-01-30 22:00:00,515,17.4573,81.7417,Foggy,30.6,53,110,Residential,Fair,4,60,57,5.3,Morning,Tue,0,0,1480,Daylight,Low
2023-01-30 23:00:00,357,33.4794,95.868,Rainy,8.2,42,34,Highway,Good,3,80,282,1.3,Afternoon,Tue,0,7,402,Dark,Medium
2023-01-31 00:00:00,631,17.8039,87.6052,Rainy,24.5,57,175,Highway,Fair,3,40,187,3.3,Afternoon,Sat,0,7,851,Street Light,Medium
2023-01-31 01:00:00,455,14.9349,94.9779,Cloudy,28.8,49,122,Residential,Fair,2,40,29,8.0,Morning,Tue,0,7,720,Daylight,Low
2023-01-31 02:00:00,546,20.5876,73.4285,Foggy,8.3,90,186,Highway,Good,1,60,97,7.9,Afternoon,Sat,0,3,1874,Dark,Medium
2023-01-31 03:00:00,359,29.5895,74.9531,Foggy,15.5,74,159,City,Poor,6,60,79,3.0,Morning,Sat,0,2,1040,Dark,Medium
2023-01-31 04:00:00,861,11.3112,77.2959,Foggy,22.6,45,200,Residential,Fair,2,40,32,6.4,Night,Sun,0,7,1198,Street Light,Medium
2023-01-31 05:00:00,605,12.394,88.0836,Cloudy,23.7,63,169,Highway,Good,2,80,72,1.2,Morning,Mon,0,2,745,Dark,Low
2023-01-31 06:00:00,231,23.2646,86.2856,Foggy,16.9,35,262,Highway,Fair,4,40,237,7.9,Night,Fri,1,1,592,Dark,Medium
2023-01-31 07:00:00,795,10.998,72.5153,Rainy,41.2,67,246,City,Poor,2,40,184,7.4,Night,Thu,0,5,1483,Street Light,High
2023-01-31 08:00:00,824,11.3572,96.2429,Foggy,44.9,35,92,Rural,Fair,6,60,68,9.4,Night,Sun,0,1,1644,Dark,Low
2023-01-31 09:00:00,425,17.1652,87.8552,Sunny,33.4,32,68,City,Good,1,80,12,7.2,Afternoon,Tue,0,3,1207,Street Light,Low
2023-01-31 10:00:00,842,30.4026,87.2345,Sunny,31.6,40,169,City,Fair,3,60,34,4.1,Evening,Thu,0,0,1906,Daylight,Low
2023-01-31 11:00:00,309,16.5607,70.4046,Snowy,38.1,88,178,Rural,Good,1,40,329,7.2,Afternoon,Fri,0,0,798,Dark,Low
2023-01-31 12:00:00,560,34.509,69.8629,Cloudy,23.1,58,166,Residential,Poor,3,80,106,4.6,Evening,Sat,0,6,1564,Dark,Medium
2023-01-31 13:00:00,682,14.7738,81.1531,Foggy,31.7,80,57,Highway,Poor,6,40,190,4.4,Morning,Sat,0,6,291,Dark,Medium
2023-01-31 14:00:00,788,18.7913,96.7772,Foggy,35.5,91,108,Highway,Fair,6,60,117,2.1,Evening,Mon,0,7,502,Daylight,Medium
2023-01-31 15:00:00,803,15.0739,96.4159,Snowy,18.9,98,168,Highway,Good,3,40,124,4.5,Morning,Thu,0,3,294,Daylight,Low
2023-01-31 16:00:00,569,13.9023,87.9283,Foggy,34.6,87,184,Rural,Good,2,40,338,7.5,Evening,Tue,0,5,832,Dark,Medium
2023-01-31 17:00:00,406,13.921,92.9179,Snowy,17.3,61,132,Residential,Good,2,60,293,1.4,Afternoon,Sat,0,2,494,Street Light,Medium
2023-01-31 18:00:00,504,11.6145,72.3358,Snowy,43.0,77,226,Rural,Fair,2,60,274,3.3,Evening,Mon,0,4,142,Street Light,Medium
2023-01-31 19:00:00,965,35.0141,89.2072,Sunny,15.4,97,259,Rural,Poor,3,40,245,2.6,Night,Fri,0,8,1657,Street Light,High
2023-01-31 20:00:00,949,12.773,92.1537,Foggy,16.0,94,165,Highway,Good,4,40,93,2.9,Night,Sun,0,3,1404,Street Light,Medium
2023-01-31 21:00:00,290,18.7696,76.5538,Sunny,28.2,78,65,City,Fair,3,40,106,9.2,Morning,Fri,0,1,1606,Daylight,Low
2023-01-31 22:00:00,779,31.9804,70.0722,Snowy,37.4,73,81,Residential,Poor,2,100,130,5.0,Night,Mon,0,2,393,Dark,Medium
2023-01-31 23:00:00,990,32.65,86.9641,Sunny,13.0,79,173,Rural,Fair,2,100,128,5.6,Evening,Fri,0,3,546,Dark,Low
2023-02-01 00:00:00,585,27.9183,93.0251,Sunny,23.8,74,235,Rural,Fair,2,40,333,6.2,Night,Thu,0,9,510,Dark,Medium
2023-02-01 01:00:00,812,9.4537,91.8753,Snowy,15.8,90,110,Rural,Poor,1,80,127,8.2,Afternoon,Fri,1,0,151,Dark,Medium
2023-02-01 02:00:00,316,16.457,87.8378,Snowy,12.5,41,21,Highway,Good,3,100,343,9.7,Night,Sat,0,8,1524,Daylight,Medium
2023-02-01 03:00:00,938,17.0206,73.3863,Cloudy,37.0,36,297,Rural,Good,4,40,208,8.2,Morning,Tue,0,1,341,Daylight,Low
2023-02-01 04:00:00,457,20.4094,93.302,Cloudy,30.0,65,59,Highway,Good,1,80,250,5.3,Evening,Wed,1,1,1843,Dark,Low
2023-02-01 05:00:00,173,19.722,75.7269,Snowy,36.0,41,98,City,Fair,3,80,235,9.9,Morning,Mon,0,7,1807,Street Light,Medium
2023-02-01 06:00:00,731,33.4541,89.3873,Rainy,24.2,82,247,Residential,Poor,4,100,146,7.8,Night,Mon,0,5,1249,Dark,High
2023-02-01 07:00:00,899,24.3864,90.4661,Sunny,17.0,40,80,City,Good,4,60,362,7.7,Night,Thu,0,5,623,Street Light,Low
2023-02-01 08:00:00,900,22.168,69.1413,Snowy,5.3,73,143,Highway,Poor,1,80,112,7.9,Evening,Sat,0,9,478,Dark,Medium
2023-02-01 09:00:00,851,28.6522,72.8048,Sunny,8.5,50,225,City,Good,4,40,23,6.2,Afternoon,Mon,0,8,1712,Daylight,Medium
2023-02-01 10:00:00,603,15.2703,78.7292,Sunny,26.0,80,101,City,Poor,1,100,216,0.9,Morning,Mon,0,8,1385,Daylight,High
2023-02-01 11:00:00,943,21.4682,83.6692,Cloudy,23.3,66,46,Highway,Fair,3,40,72,8.7,Morning,Sat,0,7,1988,Daylight,Low
2023-02-01 12:00:00,555,32.3853,79.692,Sunny,26.5,79,268,Rural,Fair,4,80,116,5.5,Afternoon,Thu,0,5,1159,Dark,Medium
2023-02-01 13:00:00,733,31.3436,90.6115,Foggy,16.0,40,295,Highway,Poor,3,40,135,5.6,Night,Fri,0,3,1588,Street Light,High
2023-02-01 14:00:00,649,8.6447,72.5777,Sunny,7.0,35,123,Highway,Fair,1,60,324,7.9,Night,Mon,1,0,223,Daylight,Low
2023-02-01 15:00:00,341,10.8587,74.2863,Foggy,33.7,34,29,City,Poor,6,40,203,5.3,Night,Thu,0,9,1170,Daylight,Medium
2023-02-01 16:00:00,618,12.9265,88.9664,Snowy,11.7,95,252,Residential,Poor,6,80,309,8.4,Evening,Sun,1,4,646,Daylight,High
2023-02-01 17:00:00,864,9.526,93.1396,Cloudy,44.7,87,266,Residential,Poor,4,80,290,3.3,Morning,Mon,0,1,192,Dark,Medium
2023-02-01 18:00:00,743,25.8347,70.1228,Sunny,40.6,98,276,Highway,Good,3,80,196,5.9,Night,Tue,0,6,1501,Daylight,Medium
2023-02-01 19:00:00,147,11.6525,95.3496,Cloudy,21.5,47,286,Residential,Poor,1,100,398,5.7,Morning,Fri,0,2,823,Daylight,Medium
2023-02-01 20:00:00,195,13.4032,83.3506,Sunny,21.3,39,72,Rural,Good,1,80,83,8.1,Evening,Sat,0,6,204,Daylight,Low
2023-02-01 21:00:00,972,11.3537,75.9993,Foggy,12.1,33,232,Highway,Poor,6,40,49,3.7,Night,Wed,0,6,894,Daylight,High
2023-02-01 22:00:00,241,8.706,75.823,Sunny,29.7,56,197,City,Fair,3,100,354,4.2,Night,Fri,0,9,795,Street Light,Medium
2023-02-01 23:00:00,818,13.6576,88.3139,Cloudy,5.7,62,37,City,Poor,1,100,160,8.9,Night,Sat,0,3,783,Dark,Medium
2023-02-02 00:00:00,104,20.8681,94.7472,Sunny,39.0,88,189,Residential,Fair,2,40,227,7.7,Afternoon,Sun,0,9,1501,Dark,Medium
2023-02-02 01:00:00,989,27.0119,93.295,Cloudy,36.7,44,33,City,Good,3,60,304,9.5,Afternoon,Thu,0,3,1559,Dark,Low
2023-02-02 02:00:00,144,30.0131,88.0692,Sunny,7.2,67,209,Rural,Poor,6,60,295,6.3,Afternoon,Mon,0,3,125,Street Light,Medium
2023-02-02 03:00:00,175,20.9607,88.9218,Cloudy,6.3,99,28,Rural,Poor,1,40,337,4.7,Afternoon,Fri,0,0,1107,Daylight,Low
2023-02-02 04:00:00,924,32.7974,75.4415,Rainy,12.3,77,37,Highway,Fair,6,40,390,8.3,Morning,Sun,0,2,901,Dark,Low
2023-02-02 05:00:00,441,12.1109,95.7053,Rainy,14.4,62,193,City,Poor,3,60,21,7.5,Afternoon,Tue,1,4,1563,Street Light,High
2023-02-02 06:00:00,391,13.3835,73.0034,Sunny,39.0,30,214,Highway,Poor,2,60,252,1.7,Evening,Sun,0,6,704,Daylight,High
2023-02-02 07:00:00,773,8.0336,83.2302,Cloudy,36.5,30,293,Highway,Good,3,60,171,2.8,Evening,Thu,0,3,101,Daylight,Medium
2023-02-02 08:00:00,449,16.1854,96.6914,Cloudy,11.3,82,51,Rural,Good,6,40,246,5.1,Evening,Wed,0,6,836,Street Light,Low
2023-02-02 09:00:00,474,13.6746,94.5785,Rainy,15.6,47,288,Rural,Fair,4,40,20,8.1,Morning,Tue,0,8,750,Street Light,Medium
2023-02-02 10:00:00,666,30.1559,74.9436,Rainy,6.8,36,219,Rural,Fair,4,80,188,0.9,Evening,Thu,0,5,1496,Dark,High
2023-02-02 11:00:00,890,31.5696,72.2813,Rainy,19.7,91,23,City,Poor,4,60,300,3.7,Morning,Sat,0,7,1711,Street Light,Medium
2023-02-02 12:00:00,850,21.2315,70.2142,Cloudy,27.1,80,62,Highway,Poor,4,40,303,5.1,Afternoon,Wed,0,5,1060,Street Light,Medium
2023-02-02 13:00:00,631,20.3313,95.2356,Cloudy,13.1,61,85,Residential,Good,2,100,353,0.9,Afternoon,Tue,1,1,981,Daylight,Medium
2023-02-02 14:00:00,843,19.5255,78.4508,Rainy,36.5,70,24,City,Good,3,100,179,9.4,Afternoon,Wed,0,6,293,Street Light,Medium
2023-02-02 15:00:00,438,33.8052,70.8304,Sunny,41.1,52,201,Residential,Good,2,80,295,2.4,Morning,Fri,0,7,1799,Daylight,Medium
2023-02-02 16:00:00,132,16.7108,93.3203,Foggy,34.4,37,163,Rural,Poor,1,40,36,3.4,Afternoon,Wed,0,4,1232,Daylight,Medium
2023-02-02 17:00:00,367,24.1901,96.1768,Sunny,41.0,65,154,Rural,Fair,4,40,171,4.4,Afternoon,Fri,0,6,1357,Dark,Low
2023-02-02 18:00:00,523,14.3367,86.4312,Cloudy,35.6,67,198,Highway,Fair,4,40,180,3.3,Morning,Sun,0,2,1120,Street Light,Low
2023-02-02 19:00:00,501,10.7316,79.9423,Foggy,31.0,88,181,Rural,Fair,4,60,46,8.8,Afternoon,Sat,0,2,415,Street Light,Medium
2023-02-02 20:00:00,215,30.2342,73.1274,Rainy,34.0,64,296,Residential,Fair,6,60,150,5.7,Evening,Wed,0,9,1347,Daylight,Medium
2023-02-02 21:00:00,163,10.5676,81.799,Cloudy,43.7,93,240,Highway,Poor,6,40,103,6.2,Evening,Mon,0,5,1656,Dark,Medium
2023-02-02 22:00:00,574,26.5013,96.2087,Snowy,40.1,80,218,Highway,Fair,1,100,328,1.4,Night,Sat,1,5,133,Street Light,High
2023-02-02 23:00:00,566,35.6747,76.8893,Rainy,12.9,44,287,Highway,Good,4,80,42,8.7,Evening,Wed,1,1,1283,Dark,Medium
2023-02-03 00:00:00,557,29.9675,71.1961,Sunny,35.7,55,299,Rural,Poor,1,100,53,2.8,Evening,Tue,1,0,195,Street Light,High
2023-02-03 01:00:00,871,25.7059,93.0445,Cloudy,14.1,94,251,City,Good,6,40,300,8.1,Night,Wed,1,2,176,Daylight,Low
2023-02-03 02:00:00,337,19.7729,89.1428,Cloudy,42.7,87,124,Highway,Poor,1,100,23,3.9,Night,Sun,1,2,752,Daylight,Medium
2023-02-03 03:00:00,601,18.1952,83.3493,Snowy,30.5,77,145,City,Fair,1,40,214,9.0,Morning,Thu,0,4,1561,Street Light,Low
2023-02-03 04:00:00,734,14.9642,86.272,Foggy,19.7,83,186,Residential,Fair,3,40,70,8.3,Night,Fri,0,7,1339,Dark,Medium
2023-02-03 05:00:00,637,9.1804,73.9161,Sunny,12.9,71,291,Rural,Good,3,80,312,5.9,Afternoon,Sun,0,1,1577,Daylight,Low
2023-02-03 06:00:00,186,36.3222,76.9309,Foggy,10.6,45,65,Rural,Poor,1,100,76,9.7,Night,Wed,0,2,1850,Daylight,Medium
2023-02-03 07:00:00,909,10.644,70.5314,Snowy,36.2,78,166,Residential,Poor,6,100,176,2.0,Afternoon,Sat,0,1,1298,Daylight,High
2023-02-03 08:00:00,952,12.9735,71.5489,Cloudy,35.2,43,49,Residential,Fair,2,80,112,1.9,Afternoon,Wed,0,0,815,Daylight,Low
2023-02-03 09:00:00,354,22.243,85.2816,Sunny,40.1,91,117,Rural,Poor,3,80,179,2.9,Morning,Tue,0,1,1688,Daylight,Medium
2023-02-03 10:00:00,859,10.7419,91.1498,Foggy,17.7,51,138,City,Good,4,40,309,7.2,Evening,Mon,0,0,148,Dark,Low
2023-02-03 11:00:00,891,36.1004,87.0531,Foggy,23.5,62,81,Rural,Good,4,80,199,3.6,Afternoon,Mon,0,4,286,Street Light,Low
2023-02-03 12:00:00,723,9.2799,81.081,Cloudy,28.1,64,292,Residential,Good,6,100,334,5.0,Afternoon,Tue,0,4,1920,Daylight,Medium
2023-02-03 13:00:00,119,28.0053,76.1173,Cloudy,34.6,39,47,Highway,Fair,1,40,242,4.7,Morning,Wed,0,5,1865,Dark,Low
2023-02-03 14:00:00,139,18.8549,87.6779,Foggy,16.8,95,131,Highway,Good,1,100,252,7.3,Morning,Tue,0,9,907,Street Light,Medium
2023-02-03 15:00:00,957,11.2237,70.1341,Rainy,30.9,33,116,Rural,Fair,1,80,274,9.4,Evening,Wed,0,9,344,Daylight,Medium
2023-02-03 16:00:00,949,15.828,81.6549,Cloudy,40.0,33,139,Residential,Fair,6,80,282,6.5,Afternoon,Fri,0,8,967,Daylight,Low
2023-02-03 17:00:00,922,28.721,82.3418,Cloudy,36.3,84,78,Rural,Fair,2,100,279,1.7,Afternoon,Fri,0,4,707,Dark,Medium
2023-02-03 18:00:00,100,17.3767,71.3687,Foggy,16.0,91,249,Highway,Poor,1,40,348,5.3,Morning,Tue,0,5,1604,Dark,High
2023-02-03 19:00:00,801,30.5459,82.3988,Rainy,12.6,78,140,Highway,Fair,3,60,33,4.8,Morning,Sat,1,3,1831,Street Light,Low
2023-02-03 20:00:00,744,13.3113,89.4774,Sunny,28.3,73,72,Rural,Fair,3,100,148,4.2,Evening,Wed,1,5,1943,Dark,Low
2023-02-03 21:00:00,508,9.8402,72.2311,Sunny,7.1,47,281,City,Poor,4,60,207,5.7,Night,Fri,0,2,1994,Dark,Medium
2023-02-03 22:00:00,485,21.7858,91.9502,Sunny,12.4,67,215,City,Good,6,40,296,7.0,Evening,Thu,1,6,141,Street Light,Medium
2023-02-03 23:00:00,772,24.0246,77.7206,Sunny,20.5,92,35,Rural,Good,4,40,144,7.7,Afternoon,Sat,0,2,939,Dark,Low
2023-02-04 00:00:00,223,21.3928,84.0004,Cloudy,6.0,44,294,Residential,Poor,1,40,349,3.7,Night,Tue,0,3,1372,Street Light,Medium
2023-02-04 01:00:00,696,35.4446,94.4107,Foggy,21.2,97,183,Residential,Good,1,60,321,9.8,Afternoon,Sun,0,4,1284,Daylight,Medium
2023-02-04 02:00:00,438,18.0148,87.9396,Rainy,29.6,64,83,Residential,Poor,6,40,37,0.6,Morning,Wed,0,7,1174,Dark,High
2023-02-04 03:00:00,777,27.0718,68.2832,Foggy,26.7,92,230,Highway,Good,3,40,268,5.9,Afternoon,Tue,1,4,471,Dark,Medium
2023-02-04 04:00:00,728,31.0634,78.9457,Foggy,26.7,38,250,Residential,Fair,6,80,174,5.2,Night,Wed,0,7,641,Street Light,Medium
2023-02-04 05:00:00,685,32.1636,69.4455,Snowy,34.5,62,146,Residential,Poor,2,100,275,0.8,Night,Sat,0,1,391,Daylight,High
2023-02-04 06:00:00,175,35.8148,93.2726,Rainy,43.4,97,20,Rural,Fair,6,60,124,2.2,Night,Tue,0,7,687,Dark,Medium
2023-02-04 07:00:00,165,9.8916,89.9543,Foggy,22.4,31,181,Highway,Good,1,80,39,2.4,Evening,Thu,0,1,164,Daylight,High
2023-02-04 08:00:00,349,16.8517,91.7666,Foggy,36.1,94,97,City,Good,3,60,21,2.0,Morning,Tue,0,4,192,Dark,Medium
2023-02-04 09:00:00,853,19.385,77.4838,Cloudy,24.5,96,79,City,Fair,4,40,237,3.2,Evening,Sat,0,8,313,Daylight,Low
2023-02-04 10:00:00,686,31.0119,83.7205,Sunny,24.5,75,98,City,Fair,2,80,84,3.4,Afternoon,Mon,0,4,196,Street Light,Low
2023-02-04 11:00:00,685,19.0116,80.8627,Foggy,20.2,33,246,City,Poor,6,80,335,8.2,Afternoon,Wed,1,5,203,Daylight,High
2023-02-04 12:00:00,226,26.251,75.0797,Snowy,23.2,33,226,Highway,Fair,2,80,17,6.8,Afternoon,Tue,0,7,116,Street Light,Medium
2023-02-04 13:00:00,892,12.2845,78.6441,Sunny,27.0,59,135,Residential,Good,1,80,321,1.2,Evening,Fri,1,6,1710,Street Light,Medium
2023-02-04 14:00:00,196,19.0186,89.0396,Sunny,13.2,51,221,Rural,Good,2,80,308,10.0,Afternoon,Mon,0,8,750,Daylight,Medium
2023-02-04 15:00:00,204,20.5781,85.845,Rainy,38.2,61,254,Rural,Fair,1,60,320,9.6,Afternoon,Tue,1,6,774,Street Light,Medium
2023-02-04 16:00:00,421,24.2925,91.6477,Rainy,29.5,61,27,City,Good,2,80,236,5.2,Night,Wed,0,3,1121,Dark,Low
2023-02-04 17:00:00,775,35.3257,73.7834,Rainy,32.6,46,272,Rural,Good,3,100,395,1.2,Night,Thu,1,8,1348,Street Light,High
2023-02-04 18:00:00,377,11.4007,76.7994,Rainy,8.7,31,156,Rural,Good,1,80,98,2.9,Morning,Wed,0,7,129,Street Light,Medium
2023-02-04 19:00:00,843,15.1847,79.7085,Snowy,16.2,65,79,Residential,Poor,2,100,333,4.4,Evening,Sat,0,2,1318,Dark,Medium
2023-02-04 20:00:00,240,28.1792,71.0332,Snowy,27.0,82,296,City,Good,2,40,105,9.1,Night,Wed,0,3,674,Daylight,Medium
2023-02-04 21:00:00,138,20.7909,84.7278,Rainy,33.5,31,219,Residential,Good,3,40,72,3.4,Afternoon,Tue,0,7,1348,Dark,Medium
2023-02-04 22:00:00,875,20.0735,70.8826,Rainy,14.5,81,290,Residential,Poor,1,100,279,7.6,Morning,Fri,0,4,619,Street Light,High
2023-02-04 23:00:00,330,15.6755,83.7051,Cloudy,17.4,93,20,Highway,Poor,6,100,283,7.2,Afternoon,Sat,0,7,1761,Dark,Medium
2023-02-05 00:00:00,866,15.3261,91.9253,Rainy,7.6,94,121,Highway,Poor,6,60,86,0.6,Evening,Mon,0,3,351,Street Light,High
2023-02-05 01:00:00,295,36.6281,94.0269,Snowy,19.0,38,68,Residential,Poor,6,60,161,8.4,Night,Wed,0,2,1102,Dark,Medium
2023-02-05 02:00:00,698,30.0583,85.1822,Snowy,30.4,55,150,Rural,Good,4,60,97,7.6,Evening,Tue,0,7,972,Street Light,Medium
2023-02-05 03:00:00,470,13.2786,79.7584,Rainy,9.1,62,197,Residential,Fair,2,60,319,9.4,Evening,Mon,0,0,1280,Dark,Medium
2023-02-05 04:00:00,867,31.8847,89.673,Snowy,42.1,63,57,Highway,Good,3,60,365,4.3,Morning,Sat,0,4,212,Dark,Low
2023-02-05 05:00:00,990,21.8758,69.8713,Cloudy,22.0,82,60,Rural,Poor,3,80,25,2.1,Afternoon,Tue,0,8,982,Street Light,Medium
2023-02-05 06:00:00,973,10.9103,81.9248,Cloudy,5.9,33,292,Highway,Good,1,80,379,5.9,Afternoon,Sun,0,1,936,Street Light,Low
2023-02-05 07:00:00,412,23.5059,75.5569,Sunny,34.8,32,33,Rural,Good,1,40,93,6.5,Afternoon,Thu,0,5,1452,Daylight,Low
2023-02-05 08:00:00,826,10.8702,95.5708,Sunny,14.1,45,121,Residential,Poor,2,40,399,2.2,Morning,Sat,0,0,1424,Daylight,Medium
2023-02-05 09:00:00,684,31.3136,74.8291,Sunny,28.1,92,68,Rural,Good,6,100,20,7.3,Night,Mon,0,8,120,Daylight,Low
2023-02-05 10:00:00,773,20.3856,88.2959,Rainy,36.7,97,191,Residential,Poor,6,60,313,2.9,Night,Mon,1,6,1076,Daylight,High
2023-02-05 11:00:00,445,33.0145,96.2394,Foggy,14.6,70,160,Residential,Poor,4,60,51,7.1,Afternoon,Tue,0,4,231,Daylight,Medium
2023-02-05 12:00:00,929,18.1465,80.7969,Sunny,34.0,98,37,Residential,Poor,6,40,333,4.6,Night,Sat,0,8,1877,Street Light,Medium
2023-02-05 13:00:00,714,19.0154,80.3429,Foggy,30.0,97,154,Rural,Poor,1,40,161,9.5,Night,Wed,0,2,743,Daylight,Medium
2023-02-05 14:00:00,599,20.6523,87.4868,Sunny,20.6,80,68,City,Good,3,40,152,3.5,Night,Wed,0,3,1467,Dark,Low
2023-02-05 15:00:00,221,11.1818,88.0459,Foggy,41.7,39,153,City,Good,4,40,136,6.8,Morning,Wed,0,3,964,Street Light,Low
2023-02-05 16:00:00,414,32.4891,78.4648,Rainy,20.0,71,36,Highway,Good,4,40,296,2.7,Night,Fri,0,0,1922,Street Light,Medium
2023-02-05 17:00:00,562,28.925,89.8127,Sunny,37.6,35,185,Rural,Poor,2,60,22,3.3,Morning,Tue,1,7,478,Street Light,Medium
2023-02-05 18:00:00,313,30.7913,73.8372,Sunny,25.3,47,168,Rural,Good,1,60,53,9.7,Night,Fri,0,2,1761,Daylight,Low
2023-02-05 19:00:00,616,29.2498,83.0452,Cloudy,20.2,36,108,Residential,Fair,2,40,357,6.7,Night,Thu,1,5,1510,Daylight,Low
2023-02-05 20:00:00,295,18.7914,72.1798,Cloudy,15.4,99,30,City,Poor,6,60,263,6.3,Morning,Tue,0,7,863,Daylight,Medium
2023-02-05 21:00:00,347,26.1377,84.2895,Rainy,39.9,41,200,Highway,Good,1,80,354,5.7,Evening,Fri,1,0,1398,Dark,Medium
2023-02-05 22:00:00,340,22.1988,81.8054,Foggy,23.2,84,136,Rural,Poor,4,100,197,7.2,Night,Sat,0,2,1762,Street Light,Medium
2023-02-05 23:00:00,888,19.019,81.9175,Rainy,13.9,75,242,Highway,Poor,1,80,141,9.1,Morning,Sat,1,0,1730,Dark,High
2023-02-06 00:00:00,889,13.2827,68.5297,Sunny,23.0,44,96,Highway,Poor,6,60,257,1.8,Evening,Mon,0,6,1204,Daylight,Medium
2023-02-06 01:00:00,192,12.4856,86.3807,Sunny,5.2,54,221,Highway,Poor,6,80,221,5.9,Afternoon,Sat,0,1,330,Daylight,Medium
2023-02-06 02:00:00,583,23.5422,71.9602,Foggy,32.3,88,291,Rural,Good,6,80,303,5.0,Morning,Wed,0,8,985,Daylight,Medium
2023-02-06 03:00:00,533,36.5345,89.4587,Foggy,37.8,62,201,City,Fair,3,60,396,4.8,Evening,Tue,0,4,186,Daylight,Medium
2023-02-06 04:00:00,147,12.2417,70.6617,Rainy,21.1,34,191,Highway,Fair,4,80,200,7.5,Afternoon,Mon,0,1,1925,Daylight,Medium
2023-02-06 05:00:00,224,23.5163,74.7666,Foggy,10.3,39,281,Residential,Good,1,40,236,5.1,Afternoon,Sun,0,6,102,Daylight,Medium
2023-02-06 06:00:00,511,28.6166,77.7183,Sunny,28.0,59,35,Residential,Good,6,100,98,2.6,Morning,Sun,1,0,992,Dark,Medium
2023-02-06 07:00:00,589,8.6323,87.3371,Snowy,18.8,51,69,Residential,Fair,2,40,124,9.4,Night,Fri,0,0,133,Dark,Low
2023-02-06 08:00:00,754,13.7038,74.5206,Snowy,43.4,71,255,Residential,Good,4,40,244,1.1,Morning,Sun,0,1,1428,Daylight,High
2023-02-06 09:00:00,711,11.6157,69.2596,Sunny,21.4,67,91,Rural,Fair,3,40,170,5.3,Morning,Fri,0,9,176,Daylight,Low
2023-02-06 10:00:00,199,9.9804,86.533,Snowy,30.8,81,268,Residential,Poor,3,60,216,7.7,Evening,Mon,0,9,199,Street Light,High
2023-02-06 11:00:00,969,33.4978,90.303,Sunny,10.3,45,211,City,Poor,3,60,246,9.0,Evening,Thu,0,8,1041,Dark,Medium
2023-02-06 12:00:00,393,21.1839,89.3981,Rainy,24.8,53,42,Highway,Good,2,100,14,5.2,Morning,Wed,0,7,1065,Dark,Medium
2023-02-06 13:00:00,491,9.9166,80.7951,Sunny,44.6,66,98,Rural,Poor,3,80,311,8.9,Morning,Tue,0,1,797,Street Light,Low
2023-02-06 14:00:00,277,32.9148,85.6713,Foggy,42.3,89,134,Highway,Good,2,60,174,8.8,Morning,Wed,0,5,294,Dark,Medium
2023-02-06 15:00:00,620,14.6151,68.7029,Foggy,7.8,44,297,Highway,Poor,3,60,284,0.7,Night,Tue,1,1,1509,Dark,High
2023-02-06 16:00:00,489,19.0442,94.9737,Cloudy,12.0,99,236,Highway,Fair,2,100,384,1.1,Night,Wed,0,3,407,Dark,Medium
2023-02-06 17:00:00,676,33.8635,74.0078,Sunny,13.2,86,21,Residential,Good,3,100,296,0.8,Afternoon,Tue,0,9,593,Daylight,Medium
2023-02-06 18:00:00,584,35.2658,91.7368,Cloudy,16.0,55,154,Residential,Fair,6,60,15,3.8,Afternoon,Sat,0,6,1578,Street Light,Low
2023-02-06 19:00:00,889,34.0732,89.7688,Foggy,32.5,90,154,City,Poor,4,40,396,2.1,Afternoon,Tue,0,0,354,Dark,High
2023-02-06 20:00:00,594,27.8211,78.9287,Sunny,16.6,53,117,Residential,Fair,2,60,34,6.0,Morning,Thu,0,2,1538,Street Light,Low
2023-02-06 21:00:00,163,8.1428,90.282,Foggy,29.5,39,237,City,Good,6,40,275,1.4,Morning,Mon,0,1,1507,Dark,High
2023-02-06 22:00:00,858,32.8887,87.6006,Rainy,25.2,55,267,Highway,Fair,6,40,93,8.1,Evening,Mon,1,2,282,Street Light,Medium
